"guideline anchor","guideline url",mirror_file,timestamp
"Androgen deficiency: percentage of male patients aged 18 years and older with androgen deficiency who are receiving testosterone therapy, who have a baseline gonadotropin (LH or FSH) measurement performed within six months prior to initiating testosterone therapy.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48576/androgen-deficiency-percentage-of-male-patients-aged-18-years-and-older-with-androgen-deficiency-who-are-receiving-testosterone-therapy-who-have-a-baseline-gonadotropin-lh-or-fsh-measurement-performed-within-six-months-prior-to-initiating-testosterone-therapy,./androgen-deficiency-percentage-of-male-patients-aged-18-years-and-older-with-androgen-deficiency-who-are-receiving-testosterone-therapy-who-have-a-baseline-gonadotropin-lh-or-fsh-measurement-performed-within-six-months-prior-to-initiating-testosterone-th,20180625143123
"Major depressive disorder (MDD): percentage of patients aged 18 years and older with a diagnosis of MDD who received patient education at least once during the measurement period, regarding the minimum specified criteria.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49263/major-depressive-disorder-mdd-percentage-of-patients-aged-18-years-and-older-with-a-diagnosis-of-mdd-who-received-patient-education-at-least-once-during-the-measurement-period-regarding-the-minimum-specified-criteria,./major-depressive-disorder-mdd-percentage-of-patients-aged-18-years-and-older-with-a-diagnosis-of-mdd-who-received-patient-education-at-least-once-during-the-measurement-period-regarding-the-minimum-specified-criteria,20180621174558
"Stroke: percentage of SAH and ICH stroke patients for whom a severity measurement is performed prior to surgical intervention in patients undergoing surgical intervention and documented in the medical record, OR documented within 6 hours of arrival at the hospital ED for patients who do not undergo surgical intervention.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48908/stroke-percentage-of-sah-and-ich-stroke-patients-for-whom-a-severity-measurement-is-performed-prior-to-surgical-intervention-in-patients-undergoing-surgical-intervention-and-documented-in-the-medical-record-or-documented-within-6-hours-of-arrival-at-the-hospit,./stroke-percentage-of-sah-and-ich-stroke-patients-for-whom-a-severity-measurement-is-performed-prior-to-surgical-intervention-in-patients-undergoing-surgical-intervention-and-documented-in-the-medical-record-or-documented-within-6-hours-of-arrival-at-the-,20180623161406
"Pediatrics: percentage of well child visits with a documented length or height AND weight.",https://www.qualitymeasures.ahrq.gov/summaries/summary/39230/pediatrics-percentage-of-well-child-visits-with-a-documented-length-or-height-and-weight,./pediatrics-percentage-of-well-child-visits-with-a-documented-length-or-height-and-weight,20180623161239
"Bipolar disorder: the percentage of patients diagnosed and treated for bipolar disorder who are monitored for change in their level-of-functioning in response to treatment.",https://www.qualitymeasures.ahrq.gov/summaries/summary/28264/bipolar-disorder-the-percentage-of-patients-diagnosed-and-treated-for-bipolar-disorder-who-are-monitored-for-change-in-their-leveloffunctioning-in-response-to-treatment,./bipolar-disorder-the-percentage-of-patients-diagnosed-and-treated-for-bipolar-disorder-who-are-monitored-for-change-in-their-leveloffunctioning-in-response-to-treatment,20180621174822
"HIV ambulatory care satisfaction: percentage of HIV positive adult patients who reported whether if they knew someone who was HIV-positive and had a substance use problem, they would refer her or him to this program for help.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27869/hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adult-patients-who-reported-whether-if-they-knew-someone-who-was-hivpositive-and-had-a-substance-use-problem-they-would-refer-her-or-him-to-this-program-for-help,./hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adult-patients-who-reported-whether-if-they-knew-someone-who-was-hivpositive-and-had-a-substance-use-problem-they-would-refer-her-or-him-to-this-program-for-help,20180621174253
"Acute respiratory failure: percentage of circuits used per 7-day blocks of mechanical ventilation (MV).",https://www.qualitymeasures.ahrq.gov/summaries/summary/43644/acute-respiratory-failure-percentage-of-circuits-used-per-7day-blocks-of-mechanical-ventilation-mv,./acute-respiratory-failure-percentage-of-circuits-used-per-7day-blocks-of-mechanical-ventilation-mv,20180620183804
"Pulmonary resection: percentage of patients undergoing pulmonary resection who have a documented follow-up plan at time of patient discharge from hospital.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50591/pulmonary-resection-percentage-of-patients-undergoing-pulmonary-resection-who-have-a-documented-followup-plan-at-time-of-patient-discharge-from-hospital,./pulmonary-resection-percentage-of-patients-undergoing-pulmonary-resection-who-have-a-documented-followup-plan-at-time-of-patient-discharge-from-hospital,20180621174046
"Diabetes mellitus: percent of patients with blood pressure reading less than 130/80 in the last 12 months.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27623/diabetes-mellitus-percent-of-patients-with-blood-pressure-reading-less-than-13080-in-the-last-12-months,./diabetes-mellitus-percent-of-patients-with-blood-pressure-reading-less-than-13080-in-the-last-12-months,20180621174043
"Melanoma: percentage of patients, regardless of age, with a current diagnosis of stage 0 through IIC melanoma or a history of melanoma of any stage, without signs or symptoms suggesting systemic spread, seen for an office visit during the one-year measurement period, for whom no diagnostic imaging studies were ordered.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50886/melanoma-percentage-of-patients-regardless-of-age-with-a-current-diagnosis-of-stage-0-through-iic-melanoma-or-a-history-of-melanoma-of-any-stage-without-signs-or-symptoms-suggesting-systemic-spread-seen-for-an-office-visit-during-the-oneyear-measurement-period,./melanoma-percentage-of-patients-regardless-of-age-with-a-current-diagnosis-of-stage-0-through-iic-melanoma-or-a-history-of-melanoma-of-any-stage-without-signs-or-symptoms-suggesting-systemic-spread-seen-for-an-office-visit-during-the-oneyear-measurement-,20180620182118
"Cervical cancer screening: percentage of women with a cytological finding of ASC-H/HSIL+ who had a histologic investigation within 12 months of the ASC-H/HSIL+ cytological finding.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50385/cervical-cancer-screening-percentage-of-women-with-a-cytological-finding-of-aschhsil--who-had-a-histologic-investigation-within-12-months-of-the-aschhsil--cytological-finding,./cervical-cancer-screening-percentage-of-women-with-a-cytological-finding-of-aschhsil--who-had-a-histologic-investigation-within-12-months-of-the-aschhsil--cytological-finding,20180620180922
"Disease-specific antibiotic prescribing: percentage of patients older than 2 years with acute otitis media/myringitis prescribed antibacterials for systemic use receiving quinolones.",https://www.qualitymeasures.ahrq.gov/summaries/summary/47534/diseasespecific-antibiotic-prescribing-percentage-of-patients-older-than-2-years-with-acute-otitis-mediamyringitis-prescribed-antibacterials-for-systemic-use-receiving-quinolones,./diseasespecific-antibiotic-prescribing-percentage-of-patients-older-than-2-years-with-acute-otitis-mediamyringitis-prescribed-antibacterials-for-systemic-use-receiving-quinolones,20180620183302
"Venous thromboembolism (VTE) diagnosis and treatment: percentage of patients diagnosed with lower extremity VTE who meet the criteria for LMWH and for whom shared decision-making was used prior to implementing therapy.",https://www.qualitymeasures.ahrq.gov/summaries/summary/39422/venous-thromboembolism-vte-diagnosis-and-treatment-percentage-of-patients-diagnosed-with-lower-extremity-vte-who-meet-the-criteria-for-lmwh-and-for-whom-shared-decisionmaking-was-used-prior-to-implementing-therapy,./venous-thromboembolism-vte-diagnosis-and-treatment-percentage-of-patients-diagnosed-with-lower-extremity-vte-who-meet-the-criteria-for-lmwh-and-for-whom-shared-decisionmaking-was-used-prior-to-implementing-therapy,20180621174250
"Patient-centered medical home patients' experiences: percentage of parents or guardians who reported whether their child received comprehensive developmental healthcare.",https://www.qualitymeasures.ahrq.gov/summaries/summary/45121/patientcentered-medical-home-patients-experiences-percentage-of-parents-or-guardians-who-reported-whether-their-child-received-comprehensive-developmental-healthcare,./patientcentered-medical-home-patients-experiences-percentage-of-parents-or-guardians-who-reported-whether-their-child-received-comprehensive-developmental-healthcare,20180621174108
"Melanoma: percentage of patients with a melanoma less than or equal to 1 mm thick (i.e., T1) for whom the surgical excision margins are 1 cm (or the specific anatomic or cosmetic factors that limit margin distance are noted).",https://www.qualitymeasures.ahrq.gov/summaries/summary/34799/melanoma-percentage-of-patients-with-a-melanoma-less-than-or-equal-to-1-mm-thick-ie-t1-for-whom-the-surgical-excision-margins-are-1-cm-or-the-specific-anatomic-or-cosmetic-factors-that-limit-margin-distance-are-noted,./melanoma-percentage-of-patients-with-a-melanoma-less-than-or-equal-to-1-mm-thick-ie-t1-for-whom-the-surgical-excision-margins-are-1-cm-or-the-specific-anatomic-or-cosmetic-factors-that-limit-margin-distance-are-noted,20180621174057
"Geriatrics: percentage of patients aged 65 years and older who were screened for future fall risk at least once within 12 months.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49449/geriatrics-percentage-of-patients-aged-65-years-and-older-who-were-screened-for-future-fall-risk-at-least-once-within-12-months,./geriatrics-percentage-of-patients-aged-65-years-and-older-who-were-screened-for-future-fall-risk-at-least-once-within-12-months,20180625142441
"HIV ambulatory care satisfaction: percentage of HIV positive adult patients who reported how often the written materials about their plan and its benefits were difficult to understand.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27909/hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adult-patients-who-reported-how-often-the-written-materials-about-their-plan-and-its-benefits-were-difficult-to-understand,./hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adult-patients-who-reported-how-often-the-written-materials-about-their-plan-and-its-benefits-were-difficult-to-understand,20180621174044
"HIV ambulatory care satisfaction: percentage of HIV positive adolescent and adult patients who reported how often their providers' answers to their questions about their HIV health care were hard to understand.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27809/hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adolescent-and-adult-patients-who-reported-how-often-their-providers-answers-to-their-questions-about-their-hiv-health-care-were-hard-to-understand,./hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adolescent-and-adult-patients-who-reported-how-often-their-providers-answers-to-their-questions-about-their-hiv-health-care-were-hard-to-understand,20180621174251
"Diagnosis and management of type 2 diabetes mellitus (T2DM) in adults: percentage of patients ages 40 to 75 years old with untreated LDL greater than 70 mg/dL who are prescribed statin therapy.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48470/diagnosis-and-management-of-type-2-diabetes-mellitus-t2dm-in-adults-percentage-of-patients-ages-40-to-75-years-old-with-untreated-ldl-greater-than-70-mgdl-who-are-prescribed-statin-therapy,./Diagnosis-and-management-of-type-2-diabetes-mellitus-T2DM-in-adults-percentage-of-patients-ages-40-to-75-years-old-with-untreated-LDL-greater-than-70-mgdL-who-are-prescribed-statin-therapy,20180625164115
"Occupational health: estimated annual incidence rate of all musculoskeletal disorders (MSDs) involving days away from work per 100,000 full-time equivalents (FTEs).",https://www.qualitymeasures.ahrq.gov/summaries/summary/49363/occupational-health-estimated-annual-incidence-rate-of-all-musculoskeletal-disorders-msds-involving-days-away-from-work-per-100000-fulltime-equivalents-ftes,./occupational-health-estimated-annual-incidence-rate-of-all-musculoskeletal-disorders-msds-involving-days-away-from-work-per-100000-fulltime-equivalents-ftes,20180621174111
